user_id,booking_time,total_cancel_bookings,total_bookings,reservation_date,reservation_time,num_guests,is_first_booking,avg_user_cancel_rate,payment_status,user_distance_km,advance_minutes,booking_hour,reservation_hour,is_weekend,is_arrival
user_93,2025-05-09 13:40:28.461270,10,2,2025-05-10,10:56:28,1,1,5.0,COMPLETED,26.37,1276.0,13,10,1,0
user_5,2025-05-08 02:45:28.461270,0,6,2025-05-08,13:51:28,5,0,0.0,CANCELLED_REFUNDED,26.1,666.0,2,13,0,1
user_68,2025-05-07 03:17:28.461270,7,5,2025-05-07,17:28:28,1,1,1.4,COMPLETED,3.17,851.0,3,17,0,0
user_58,2025-05-06 07:20:28.461270,6,4,2025-05-06,13:47:28,4,0,1.5,PAID_PENDING_USE,20.24,387.0,7,13,0,0
user_61,2025-05-07 20:37:28.461270,3,1,2025-05-08,20:14:28,5,0,3.0,PAID_PENDING_USE,9.01,1417.0,20,20,0,0
user_60,2025-05-06 09:38:28.461270,8,1,2025-05-06,11:47:28,6,0,8.0,PAID_PENDING_USE,17.49,129.0,9,11,0,0
user_86,2025-05-10 09:53:28.461270,9,5,2025-05-10,14:05:28,5,0,1.8,CANCELLED_REFUNDED,12.27,252.0,9,14,1,0
user_85,2025-05-07 00:47:28.461270,10,2,2025-05-07,23:39:28,1,0,5.0,COMPLETED,24.83,1372.0,0,23,0,0
user_44,2025-05-07 15:12:28.461270,2,19,2025-05-07,20:09:28,3,0,0.10526315789473684,PAID_PENDING_USE,17.92,297.0,15,20,0,1
user_72,2025-05-06 04:23:28.461270,1,10,2025-05-06,16:49:28,6,0,0.1,CANCELLED_REFUNDED,17.04,746.0,4,16,0,1
user_27,2025-05-09 15:29:28.461270,3,11,2025-05-09,20:19:28,5,1,0.2727272727272727,COMPLETED,19.28,290.0,15,20,0,1
user_64,2025-05-10 07:56:28.461270,5,15,2025-05-11,05:00:28,3,1,0.3333333333333333,COMPLETED,6.69,1264.0,7,5,1,1
user_9,2025-05-09 23:45:28.461270,7,10,2025-05-10,04:16:28,4,1,0.7,CANCELLED_REFUNDED,23.75,271.0,23,4,1,1
user_8,2025-05-08 01:12:28.461270,1,20,2025-05-08,06:02:28,2,1,0.05,PAID_PENDING_USE,16.38,290.0,1,6,0,1
user_7,2025-05-08 20:14:28.461270,1,8,2025-05-09,08:34:28,5,0,0.125,PAID_PENDING_USE,2.23,740.0,20,8,0,1
user_51,2025-05-06 08:24:28.461270,2,6,2025-05-07,02:14:28,4,1,0.3333333333333333,COMPLETED,0.16,1070.0,8,2,0,1
user_61,2025-05-06 17:22:28.461270,7,7,2025-05-06,22:13:28,1,0,1.0,CANCELLED_REFUNDED,24.63,291.0,17,22,0,0
user_69,2025-05-06 18:37:28.461270,7,5,2025-05-06,23:36:28,5,1,1.4,CANCELLED_REFUNDED,27.83,299.0,18,23,0,0
user_57,2025-05-06 11:23:28.461270,6,14,2025-05-07,06:59:28,3,0,0.42857142857142855,PAID_PENDING_USE,24.92,1176.0,11,6,0,1
user_38,2025-05-10 02:42:28.461270,0,2,2025-05-10,05:48:28,2,1,0.0,PAID_PENDING_USE,13.32,186.0,2,5,1,1
user_35,2025-05-07 22:07:28.461270,10,7,2025-05-08,13:03:28,6,0,1.4285714285714286,CANCELLED_REFUNDED,5.84,896.0,22,13,0,0
user_52,2025-05-07 00:27:28.461270,10,9,2025-05-07,14:26:28,3,0,1.1111111111111112,PAID_PENDING_USE,9.05,839.0,0,14,0,0
user_99,2025-05-09 18:28:28.461270,9,8,2025-05-10,12:24:28,3,0,1.125,COMPLETED,13.07,1076.0,18,12,1,1
user_51,2025-05-10 05:56:28.461270,5,13,2025-05-11,04:33:28,5,1,0.38461538461538464,CANCELLED_REFUNDED,27.18,1357.0,5,4,1,1
user_69,2025-05-07 20:54:28.461270,2,11,2025-05-08,03:20:28,5,0,0.18181818181818182,PAID_PENDING_USE,2.8,386.0,20,3,0,1
user_73,2025-05-09 13:59:28.461270,1,5,2025-05-10,03:52:28,2,0,0.2,COMPLETED,20.24,833.0,13,3,1,1
user_31,2025-05-08 18:02:28.461270,4,10,2025-05-09,07:32:28,2,0,0.4,PAID_PENDING_USE,3.7,810.0,18,7,0,1
user_50,2025-05-10 06:55:28.461270,0,18,2025-05-10,20:48:28,4,1,0.0,PAID_PENDING_USE,23.23,833.0,6,20,1,1
user_65,2025-05-09 10:34:28.461270,3,12,2025-05-09,15:14:28,5,1,0.25,PAID_PENDING_USE,14.91,280.0,10,15,0,1
user_74,2025-05-08 19:10:28.461270,4,6,2025-05-09,18:36:28,5,0,0.6666666666666666,PAID_PENDING_USE,16.67,1406.0,19,18,0,1
user_87,2025-05-10 06:33:28.461270,7,6,2025-05-10,11:56:28,5,0,1.1666666666666667,CANCELLED_REFUNDED,24.94,323.0,6,11,1,0
user_96,2025-05-10 09:07:28.461270,0,14,2025-05-10,13:14:28,4,1,0.0,COMPLETED,0.49,247.0,9,13,1,1
user_22,2025-05-08 18:07:28.461270,9,14,2025-05-09,14:41:28,4,1,0.6428571428571429,PAID_PENDING_USE,6.8,1234.0,18,14,0,1
user_54,2025-05-06 00:37:28.461270,1,6,2025-05-06,04:53:28,3,0,0.16666666666666666,PAID_PENDING_USE,21.59,256.0,0,4,0,1
user_16,2025-05-08 18:01:28.461270,7,19,2025-05-09,10:37:28,2,0,0.3684210526315789,COMPLETED,4.06,996.0,18,10,0,1
user_95,2025-05-08 02:52:28.461270,3,7,2025-05-08,06:50:28,5,1,0.42857142857142855,CANCELLED_REFUNDED,2.04,238.0,2,6,0,0
user_95,2025-05-08 15:37:28.461270,5,10,2025-05-09,00:41:28,5,0,0.5,COMPLETED,27.81,544.0,15,0,0,0
user_82,2025-05-08 11:02:28.461270,4,17,2025-05-08,14:38:28,6,1,0.23529411764705882,PAID_PENDING_USE,1.49,216.0,11,14,0,1
user_93,2025-05-09 20:59:28.461270,6,1,2025-05-10,01:37:28,1,1,6.0,PAID_PENDING_USE,6.18,278.0,20,1,1,0
user_40,2025-05-06 07:48:28.461270,0,1,2025-05-06,08:48:28,4,0,0.0,PAID_PENDING_USE,10.84,60.0,7,8,0,1
user_46,2025-05-07 16:26:28.461270,0,11,2025-05-08,09:10:28,4,1,0.0,CANCELLED_REFUNDED,25.97,1004.0,16,9,0,1
user_72,2025-05-09 03:55:28.461270,8,20,2025-05-09,21:07:28,6,0,0.4,PAID_PENDING_USE,17.95,1032.0,3,21,0,1
user_4,2025-05-07 13:35:28.461270,3,16,2025-05-08,00:00:28,2,1,0.1875,COMPLETED,0.6,625.0,13,0,0,1
user_42,2025-05-09 08:23:28.461270,3,7,2025-05-09,12:09:28,4,0,0.42857142857142855,COMPLETED,6.28,226.0,8,12,0,1
user_46,2025-05-08 15:52:28.461270,8,11,2025-05-09,14:33:28,6,1,0.7272727272727273,COMPLETED,5.94,1361.0,15,14,0,1
user_85,2025-05-07 05:35:28.461270,5,11,2025-05-07,09:41:28,1,1,0.45454545454545453,COMPLETED,23.26,246.0,5,9,0,1
user_54,2025-05-06 07:44:28.461270,0,20,2025-05-07,06:07:28,3,1,0.0,PAID_PENDING_USE,12.14,1343.0,7,6,0,1
user_35,2025-05-07 12:02:28.461270,0,11,2025-05-07,20:01:28,6,0,0.0,PAID_PENDING_USE,21.17,479.0,12,20,0,1
user_2,2025-05-06 11:40:28.461270,10,5,2025-05-07,08:23:28,1,1,2.0,PAID_PENDING_USE,9.88,1243.0,11,8,0,0
user_69,2025-05-09 01:08:28.461270,8,7,2025-05-09,19:42:28,5,1,1.1428571428571428,PAID_PENDING_USE,20.48,1114.0,1,19,0,0
user_17,2025-05-07 03:58:28.461270,0,13,2025-05-08,00:35:28,5,1,0.0,COMPLETED,7.35,1237.0,3,0,0,1
user_18,2025-05-08 08:19:28.461270,7,4,2025-05-09,02:18:28,2,1,1.75,PAID_PENDING_USE,8.09,1079.0,8,2,0,0
user_81,2025-05-08 03:06:28.461270,0,8,2025-05-08,14:15:28,4,0,0.0,PAID_PENDING_USE,28.53,669.0,3,14,0,1
user_59,2025-05-07 03:41:28.461270,4,1,2025-05-07,06:57:28,1,1,4.0,PAID_PENDING_USE,2.74,196.0,3,6,0,0
user_59,2025-05-09 03:39:28.461270,6,19,2025-05-09,23:22:28,6,1,0.3157894736842105,COMPLETED,20.69,1183.0,3,23,0,1
user_62,2025-05-08 21:39:28.461270,9,14,2025-05-09,10:22:28,4,1,0.6428571428571429,COMPLETED,24.99,763.0,21,10,0,0
user_3,2025-05-07 13:34:28.461270,0,2,2025-05-08,01:05:28,4,1,0.0,COMPLETED,11.05,691.0,13,1,0,1
user_66,2025-05-06 13:24:28.461270,10,12,2025-05-07,10:36:28,6,0,0.8333333333333334,COMPLETED,8.28,1272.0,13,10,0,1
user_35,2025-05-06 14:59:28.461270,8,15,2025-05-07,06:22:28,6,1,0.5333333333333333,COMPLETED,5.24,923.0,14,6,0,1
user_55,2025-05-06 05:56:28.461270,10,18,2025-05-06,06:58:28,5,1,0.5555555555555556,CANCELLED_REFUNDED,16.18,62.0,5,6,0,0
user_31,2025-05-07 02:32:28.461270,4,18,2025-05-07,12:09:28,3,0,0.2222222222222222,CANCELLED_REFUNDED,16.07,577.0,2,12,0,1
user_77,2025-05-10 09:49:28.461270,9,14,2025-05-10,21:30:28,2,0,0.6428571428571429,PAID_PENDING_USE,15.1,701.0,9,21,1,1
user_48,2025-05-08 19:52:28.461270,0,10,2025-05-09,16:06:28,1,1,0.0,COMPLETED,6.45,1214.0,19,16,0,1
user_14,2025-05-06 13:25:28.461270,4,3,2025-05-07,02:55:28,4,0,1.3333333333333333,COMPLETED,22.52,810.0,13,2,0,0
user_69,2025-05-05 22:55:28.461270,8,19,2025-05-06,14:41:28,4,1,0.42105263157894735,PAID_PENDING_USE,8.8,946.0,22,14,0,1
user_66,2025-05-06 14:46:28.461270,5,2,2025-05-07,03:15:28,5,1,2.5,PAID_PENDING_USE,12.28,749.0,14,3,0,0
user_11,2025-05-07 04:41:28.461270,1,20,2025-05-07,22:03:28,5,1,0.05,PAID_PENDING_USE,22.61,1042.0,4,22,0,1
user_33,2025-05-09 21:38:28.461270,6,2,2025-05-10,11:55:28,6,1,3.0,COMPLETED,15.26,857.0,21,11,1,0
user_64,2025-05-10 15:22:28.461270,1,17,2025-05-10,16:59:28,3,1,0.058823529411764705,PAID_PENDING_USE,29.02,97.0,15,16,1,1
user_89,2025-05-10 00:44:28.461270,0,17,2025-05-10,22:55:28,5,0,0.0,COMPLETED,8.42,1331.0,0,22,1,1
user_32,2025-05-06 11:39:28.461270,7,14,2025-05-07,11:38:28,6,1,0.5,CANCELLED_REFUNDED,13.77,1439.0,11,11,0,0
user_27,2025-05-10 05:02:28.461270,7,11,2025-05-10,21:06:28,2,1,0.6363636363636364,CANCELLED_REFUNDED,23.08,964.0,5,21,1,1
user_66,2025-05-09 19:33:28.461270,3,2,2025-05-10,04:15:28,2,1,1.5,COMPLETED,27.39,522.0,19,4,1,0
user_62,2025-05-09 00:28:28.461270,10,15,2025-05-09,11:08:28,6,0,0.6666666666666666,CANCELLED_REFUNDED,26.98,640.0,0,11,0,0
user_60,2025-05-09 03:38:28.461270,4,20,2025-05-09,06:09:28,5,1,0.2,CANCELLED_REFUNDED,28.96,151.0,3,6,0,1
user_8,2025-05-06 01:46:28.461270,8,15,2025-05-06,19:12:28,5,0,0.5333333333333333,CANCELLED_REFUNDED,24.61,1046.0,1,19,0,1
user_30,2025-05-09 17:06:28.461270,6,13,2025-05-10,11:47:28,4,1,0.46153846153846156,PAID_PENDING_USE,8.75,1121.0,17,11,1,1
user_31,2025-05-07 03:05:28.461270,7,14,2025-05-07,21:14:28,3,1,0.5,CANCELLED_REFUNDED,27.1,1089.0,3,21,0,1
user_68,2025-05-08 18:47:28.461270,5,8,2025-05-09,12:41:28,3,0,0.625,COMPLETED,0.33,1074.0,18,12,0,1
user_88,2025-05-06 21:00:28.461270,2,4,2025-05-07,09:17:28,1,1,0.5,COMPLETED,26.88,737.0,21,9,0,0
user_29,2025-05-07 12:18:28.461270,3,3,2025-05-08,02:32:28,6,0,1.0,COMPLETED,1.5,854.0,12,2,0,0
user_96,2025-05-08 13:27:28.461270,1,13,2025-05-08,22:02:28,5,0,0.07692307692307693,COMPLETED,19.13,515.0,13,22,0,1
user_97,2025-05-06 18:17:28.461270,8,1,2025-05-07,10:27:28,3,1,8.0,CANCELLED_REFUNDED,21.61,970.0,18,10,0,0
user_46,2025-05-06 22:21:28.461270,7,3,2025-05-07,19:06:28,4,1,2.3333333333333335,PAID_PENDING_USE,28.58,1245.0,22,19,0,0
user_11,2025-05-10 11:21:28.461270,1,8,2025-05-10,21:03:28,5,0,0.125,COMPLETED,29.64,582.0,11,21,1,1
user_79,2025-05-09 06:53:28.461270,2,14,2025-05-09,15:09:28,5,0,0.14285714285714285,PAID_PENDING_USE,27.32,496.0,6,15,0,1
user_78,2025-05-07 09:36:28.461270,0,14,2025-05-08,05:18:28,4,1,0.0,CANCELLED_REFUNDED,10.26,1182.0,9,5,0,0
user_61,2025-05-05 22:56:28.461270,10,14,2025-05-06,20:21:28,6,0,0.7142857142857143,CANCELLED_REFUNDED,21.25,1285.0,22,20,0,0
user_78,2025-05-06 14:53:28.461270,5,13,2025-05-07,11:38:28,4,1,0.38461538461538464,PAID_PENDING_USE,21.95,1245.0,14,11,0,1
user_37,2025-05-07 13:26:28.461270,7,7,2025-05-08,03:23:28,3,0,1.0,CANCELLED_REFUNDED,0.6,837.0,13,3,0,0
user_7,2025-05-07 07:35:28.461270,0,13,2025-05-07,18:04:28,2,0,0.0,CANCELLED_REFUNDED,6.45,629.0,7,18,0,1
user_64,2025-05-10 14:44:28.461270,8,20,2025-05-10,16:54:28,4,0,0.4,COMPLETED,25.96,130.0,14,16,1,1
user_55,2025-05-09 04:07:28.461270,1,6,2025-05-09,05:16:28,4,1,0.16666666666666666,PAID_PENDING_USE,8.98,69.0,4,5,0,1
user_76,2025-05-08 02:05:28.461270,3,2,2025-05-08,14:16:28,2,1,1.5,CANCELLED_REFUNDED,9.52,731.0,2,14,0,0
user_38,2025-05-07 17:29:28.461270,9,18,2025-05-08,01:37:28,3,1,0.5,COMPLETED,7.73,488.0,17,1,0,0
user_8,2025-05-09 23:26:28.461270,8,6,2025-05-10,05:55:28,6,0,1.3333333333333333,PAID_PENDING_USE,15.29,389.0,23,5,1,1
user_27,2025-05-06 00:56:28.461270,3,5,2025-05-06,06:18:28,4,1,0.6,COMPLETED,14.77,322.0,0,6,0,1
user_97,2025-05-07 18:10:28.461270,4,6,2025-05-08,13:58:28,1,1,0.6666666666666666,CANCELLED_REFUNDED,26.01,1188.0,18,13,0,1
user_24,2025-05-09 21:44:28.461270,10,8,2025-05-10,09:40:28,1,0,1.25,PAID_PENDING_USE,16.06,716.0,21,9,1,1
user_84,2025-05-08 02:28:28.461270,10,13,2025-05-08,22:05:28,4,1,0.7692307692307693,COMPLETED,2.41,1177.0,2,22,0,0
user_23,2025-05-06 12:12:28.461270,7,10,2025-05-06,17:21:28,4,1,0.7,PAID_PENDING_USE,14.87,309.0,12,17,0,0
user_74,2025-05-08 16:21:28.461270,9,15,2025-05-09,06:44:28,6,1,0.6,CANCELLED_REFUNDED,2.57,863.0,16,6,0,1
user_35,2025-05-08 12:05:28.461270,10,5,2025-05-08,15:35:28,1,0,2.0,PAID_PENDING_USE,25.68,210.0,12,15,0,0
user_9,2025-05-08 22:20:28.461270,5,5,2025-05-09,20:15:28,5,1,1.0,CANCELLED_REFUNDED,5.63,1315.0,22,20,0,0
user_99,2025-05-08 04:14:28.461270,3,6,2025-05-08,11:42:28,1,1,0.5,PAID_PENDING_USE,27.24,448.0,4,11,0,1
user_69,2025-05-09 11:00:28.461270,4,11,2025-05-10,03:08:28,4,1,0.36363636363636365,COMPLETED,8.35,968.0,11,3,1,1
user_17,2025-05-10 06:20:28.461270,5,13,2025-05-10,06:57:28,5,0,0.38461538461538464,CANCELLED_REFUNDED,27.85,37.0,6,6,1,1
user_45,2025-05-09 19:17:28.461270,7,7,2025-05-10,05:27:28,6,1,1.0,COMPLETED,6.62,610.0,19,5,1,1
user_60,2025-05-08 09:02:28.461270,4,1,2025-05-08,17:34:28,5,0,4.0,PAID_PENDING_USE,2.1,512.0,9,17,0,0
user_92,2025-05-08 10:13:28.461270,9,4,2025-05-09,00:53:28,4,0,2.25,CANCELLED_REFUNDED,28.48,880.0,10,0,0,0
user_8,2025-05-06 05:19:28.461270,9,8,2025-05-06,23:22:28,5,0,1.125,PAID_PENDING_USE,5.01,1083.0,5,23,0,0
user_85,2025-05-05 22:35:28.461270,4,1,2025-05-06,04:53:28,4,1,4.0,COMPLETED,5.5,378.0,22,4,0,0
user_27,2025-05-10 18:38:28.461270,5,8,2025-05-11,11:47:28,1,1,0.625,COMPLETED,15.86,1029.0,18,11,1,1
user_66,2025-05-08 10:58:28.461270,5,7,2025-05-08,18:17:28,2,0,0.7142857142857143,COMPLETED,22.2,439.0,10,18,0,0
user_3,2025-05-06 12:17:28.461270,7,2,2025-05-07,08:44:28,4,1,3.5,COMPLETED,12.12,1227.0,12,8,0,0
user_47,2025-05-07 09:10:28.461270,5,7,2025-05-08,04:08:28,1,1,0.7142857142857143,CANCELLED_REFUNDED,24.4,1138.0,9,4,0,0
user_21,2025-05-06 17:00:28.461270,3,2,2025-05-07,06:14:28,4,1,1.5,COMPLETED,15.18,794.0,17,6,0,0
user_23,2025-05-05 23:53:28.461270,6,20,2025-05-06,15:35:28,2,0,0.3,COMPLETED,8.15,942.0,23,15,0,1
user_13,2025-05-07 16:21:28.461270,8,16,2025-05-08,02:15:28,2,1,0.5,PAID_PENDING_USE,17.94,594.0,16,2,0,1
user_77,2025-05-09 04:27:28.461270,6,20,2025-05-09,18:15:28,5,0,0.3,COMPLETED,12.82,828.0,4,18,0,1
user_58,2025-05-07 08:10:28.461270,3,13,2025-05-08,07:49:28,5,1,0.23076923076923078,CANCELLED_REFUNDED,11.24,1419.0,8,7,0,1
user_96,2025-05-10 18:49:28.461270,10,18,2025-05-10,23:29:28,4,0,0.5555555555555556,CANCELLED_REFUNDED,29.36,280.0,18,23,1,1
user_13,2025-05-10 02:13:28.461270,1,5,2025-05-10,12:57:28,4,0,0.2,COMPLETED,20.0,644.0,2,12,1,1
user_63,2025-05-08 08:39:28.461270,9,16,2025-05-09,01:59:28,3,1,0.5625,COMPLETED,21.1,1040.0,8,1,0,0
user_34,2025-05-09 05:51:28.461270,1,2,2025-05-10,04:30:28,3,1,0.5,PAID_PENDING_USE,4.09,1359.0,5,4,1,1
user_44,2025-05-10 11:09:28.461270,9,2,2025-05-11,09:30:28,5,1,4.5,COMPLETED,12.38,1341.0,11,9,1,0
user_82,2025-05-06 02:13:28.461270,1,8,2025-05-06,06:07:28,1,1,0.125,COMPLETED,9.94,234.0,2,6,0,1
user_100,2025-05-06 04:42:28.461270,5,9,2025-05-06,11:06:28,1,1,0.5555555555555556,PAID_PENDING_USE,5.8,384.0,4,11,0,1
user_50,2025-05-06 23:57:28.461270,3,15,2025-05-07,04:50:28,6,1,0.2,PAID_PENDING_USE,9.81,293.0,23,4,0,1
user_58,2025-05-08 19:45:28.461270,2,13,2025-05-09,08:31:28,4,0,0.15384615384615385,COMPLETED,21.52,766.0,19,8,0,1
user_53,2025-05-06 19:20:28.461270,0,5,2025-05-06,21:05:28,1,1,0.0,CANCELLED_REFUNDED,23.99,105.0,19,21,0,0
user_10,2025-05-08 00:22:28.461270,9,5,2025-05-08,07:46:28,4,0,1.8,CANCELLED_REFUNDED,8.04,444.0,0,7,0,0
user_40,2025-05-07 10:05:28.461270,9,3,2025-05-08,05:44:28,4,0,3.0,COMPLETED,6.56,1179.0,10,5,0,0
user_31,2025-05-05 22:57:28.461270,7,3,2025-05-06,04:04:28,6,1,2.3333333333333335,CANCELLED_REFUNDED,21.97,307.0,22,4,0,0
user_31,2025-05-10 16:13:28.461270,4,13,2025-05-11,05:59:28,4,1,0.3076923076923077,CANCELLED_REFUNDED,16.72,826.0,16,5,1,1
user_90,2025-05-07 23:21:28.461270,2,7,2025-05-08,21:10:28,1,0,0.2857142857142857,CANCELLED_REFUNDED,27.97,1309.0,23,21,0,0
user_40,2025-05-10 04:39:28.461270,10,14,2025-05-10,23:32:28,2,0,0.7142857142857143,PAID_PENDING_USE,2.77,1133.0,4,23,1,1
user_68,2025-05-08 22:50:28.461270,9,2,2025-05-09,04:33:28,1,1,4.5,PAID_PENDING_USE,20.03,343.0,22,4,0,0
user_88,2025-05-10 20:59:28.461270,8,16,2025-05-11,16:48:28,3,0,0.5,PAID_PENDING_USE,24.08,1189.0,20,16,1,1
user_1,2025-05-07 14:19:28.461270,2,3,2025-05-08,09:20:28,4,1,0.6666666666666666,COMPLETED,27.6,1141.0,14,9,0,0
user_56,2025-05-07 06:32:28.461270,2,10,2025-05-08,00:52:28,4,1,0.2,CANCELLED_REFUNDED,21.46,1100.0,6,0,0,1
user_91,2025-05-06 18:59:28.461270,7,13,2025-05-07,13:41:28,6,1,0.5384615384615384,COMPLETED,9.32,1122.0,18,13,0,1
user_90,2025-05-05 23:47:28.461270,7,1,2025-05-06,10:22:28,2,1,7.0,COMPLETED,5.87,635.0,23,10,0,0
user_17,2025-05-06 23:04:28.461270,3,11,2025-05-07,21:32:28,5,1,0.2727272727272727,CANCELLED_REFUNDED,1.02,1348.0,23,21,0,1
user_14,2025-05-06 20:26:28.461270,5,17,2025-05-07,02:41:28,3,0,0.29411764705882354,CANCELLED_REFUNDED,29.39,375.0,20,2,0,0
user_38,2025-05-09 10:06:28.461270,6,20,2025-05-09,10:51:28,3,0,0.3,PAID_PENDING_USE,1.53,45.0,10,10,0,1
user_25,2025-05-10 02:47:28.461270,4,11,2025-05-10,16:58:28,6,0,0.36363636363636365,PAID_PENDING_USE,7.46,851.0,2,16,1,1
user_71,2025-05-06 13:27:28.461270,1,6,2025-05-07,05:53:28,4,0,0.16666666666666666,PAID_PENDING_USE,5.98,986.0,13,5,0,1
user_40,2025-05-06 17:37:28.461270,7,16,2025-05-07,05:06:28,2,1,0.4375,PAID_PENDING_USE,19.74,689.0,17,5,0,1
user_17,2025-05-08 06:42:28.461270,6,1,2025-05-08,16:29:28,2,0,6.0,CANCELLED_REFUNDED,24.4,587.0,6,16,0,0
user_56,2025-05-08 19:49:28.461270,10,11,2025-05-09,11:39:28,3,0,0.9090909090909091,COMPLETED,20.26,950.0,19,11,0,0
user_44,2025-05-09 13:15:28.461270,8,5,2025-05-09,19:33:28,4,0,1.6,COMPLETED,22.03,378.0,13,19,0,0
user_11,2025-05-10 11:32:28.461270,2,10,2025-05-10,21:01:28,4,1,0.2,CANCELLED_REFUNDED,21.41,569.0,11,21,1,1
user_98,2025-05-10 10:25:28.461270,9,6,2025-05-11,01:36:28,2,1,1.5,PAID_PENDING_USE,6.38,911.0,10,1,1,1
user_50,2025-05-06 08:03:28.461270,10,4,2025-05-06,11:08:28,2,0,2.5,CANCELLED_REFUNDED,14.52,185.0,8,11,0,0
user_30,2025-05-10 11:34:28.461270,4,17,2025-05-10,22:23:28,5,0,0.23529411764705882,PAID_PENDING_USE,8.99,649.0,11,22,1,1
user_66,2025-05-06 17:33:28.461270,10,13,2025-05-06,23:02:28,1,0,0.7692307692307693,PAID_PENDING_USE,14.21,329.0,17,23,0,0
user_50,2025-05-09 05:33:28.461270,8,14,2025-05-10,04:53:28,5,1,0.5714285714285714,CANCELLED_REFUNDED,8.96,1400.0,5,4,1,1
user_66,2025-05-09 16:45:28.461270,8,11,2025-05-10,15:58:28,2,0,0.7272727272727273,PAID_PENDING_USE,22.41,1393.0,16,15,1,1
user_8,2025-05-09 22:20:28.461270,0,14,2025-05-10,20:47:28,5,1,0.0,COMPLETED,9.92,1347.0,22,20,1,1
user_43,2025-05-09 22:38:28.461270,0,5,2025-05-10,00:25:28,2,1,0.0,PAID_PENDING_USE,27.38,107.0,22,0,1,1
user_97,2025-05-09 07:22:28.461270,5,7,2025-05-09,19:58:28,5,1,0.7142857142857143,COMPLETED,20.27,756.0,7,19,0,1
user_23,2025-05-07 07:08:28.461270,10,14,2025-05-07,23:55:28,4,1,0.7142857142857143,CANCELLED_REFUNDED,15.81,1007.0,7,23,0,0
user_30,2025-05-06 00:12:28.461270,1,13,2025-05-06,16:35:28,3,0,0.07692307692307693,PAID_PENDING_USE,9.52,983.0,0,16,0,1
user_82,2025-05-09 21:16:28.461270,0,20,2025-05-10,12:15:28,1,1,0.0,COMPLETED,27.69,899.0,21,12,1,1
user_70,2025-05-09 17:19:28.461270,10,2,2025-05-10,00:27:28,1,1,5.0,PAID_PENDING_USE,22.63,428.0,17,0,1,0
user_8,2025-05-09 09:33:28.461270,6,15,2025-05-09,10:54:28,6,0,0.4,PAID_PENDING_USE,20.25,81.0,9,10,0,1
user_60,2025-05-09 10:27:28.461270,3,7,2025-05-09,22:45:28,6,1,0.42857142857142855,CANCELLED_REFUNDED,19.14,738.0,10,22,0,0
user_63,2025-05-09 12:24:28.461270,5,6,2025-05-09,14:58:28,3,0,0.8333333333333334,PAID_PENDING_USE,10.86,154.0,12,14,0,1
user_38,2025-05-08 05:13:28.461270,5,10,2025-05-08,20:50:28,4,0,0.5,CANCELLED_REFUNDED,27.44,937.0,5,20,0,1
user_72,2025-05-10 05:47:28.461270,8,16,2025-05-10,19:15:28,1,0,0.5,PAID_PENDING_USE,2.09,808.0,5,19,1,1
user_6,2025-05-09 15:30:28.461270,2,11,2025-05-09,16:48:28,5,1,0.18181818181818182,CANCELLED_REFUNDED,18.3,78.0,15,16,0,1
user_28,2025-05-09 13:50:28.461270,4,15,2025-05-09,17:26:28,5,1,0.26666666666666666,COMPLETED,22.37,216.0,13,17,0,1
user_65,2025-05-06 03:23:28.461270,1,8,2025-05-06,18:34:28,1,1,0.125,COMPLETED,12.43,911.0,3,18,0,1
user_72,2025-05-07 01:35:28.461270,5,18,2025-05-07,15:27:28,3,1,0.2777777777777778,CANCELLED_REFUNDED,20.35,832.0,1,15,0,0
user_25,2025-05-10 01:52:28.461270,6,12,2025-05-10,18:17:28,2,0,0.5,CANCELLED_REFUNDED,14.22,985.0,1,18,1,1
user_74,2025-05-07 22:15:28.461270,6,5,2025-05-07,23:52:28,1,1,1.2,COMPLETED,20.48,97.0,22,23,0,0
user_78,2025-05-08 06:52:28.461270,10,17,2025-05-09,02:56:28,1,1,0.5882352941176471,CANCELLED_REFUNDED,26.72,1204.0,6,2,0,1
user_45,2025-05-06 09:53:28.461270,9,4,2025-05-07,01:04:28,6,1,2.25,CANCELLED_REFUNDED,28.26,911.0,9,1,0,0
user_48,2025-05-06 14:36:28.461270,6,14,2025-05-07,12:16:28,5,1,0.42857142857142855,CANCELLED_REFUNDED,22.12,1300.0,14,12,0,1
user_38,2025-05-06 10:03:28.461270,4,7,2025-05-07,03:40:28,4,0,0.5714285714285714,COMPLETED,21.84,1057.0,10,3,0,0
user_54,2025-05-08 21:14:28.461270,6,8,2025-05-08,23:04:28,4,0,0.75,COMPLETED,21.24,110.0,21,23,0,0
user_26,2025-05-08 23:52:28.461270,4,20,2025-05-09,02:18:28,4,1,0.2,PAID_PENDING_USE,26.7,146.0,23,2,0,1
user_22,2025-05-08 02:22:28.461270,0,2,2025-05-08,06:20:28,4,0,0.0,COMPLETED,4.18,238.0,2,6,0,1
user_82,2025-05-08 08:32:28.461270,7,13,2025-05-08,15:25:28,3,0,0.5384615384615384,CANCELLED_REFUNDED,24.06,413.0,8,15,0,0
user_78,2025-05-07 08:00:28.461270,1,16,2025-05-07,10:29:28,5,1,0.0625,PAID_PENDING_USE,10.9,149.0,8,10,0,1
